customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,senior_citizen,partner,dependents,tech_support,online_security,paperless_billing,churn
CUST-08917,23,109.32,2446.04,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,Yes,Yes
CUST-08918,4,94.93,428.81,Two year,Fiber optic,Electronic check,1,Yes,No,No,No,Yes,Yes
CUST-08919,51,130.0,6772.96,One year,DSL,Mailed check,0,Yes,No,No,No,Yes,No
CUST-08920,60,130.0,7835.06,Month-to-month,DSL,Mailed check,0,No,No,Yes,No,Yes,No
CUST-08921,53,26.05,1478.03,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,Yes,Yes
CUST-08922,31,20.0,414.52,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,No,No
CUST-08923,48,69.82,3399.32,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,No,No
CUST-08924,30,82.61,2511.98,One year,DSL,Mailed check,0,Yes,No,No,No,Yes,No
CUST-08925,26,68.1,1693.25,Month-to-month,DSL,Electronic check,0,No,Yes,No,No,Yes,No
CUST-08926,24,87.59,2095.76,Month-to-month,No,Bank transfer,0,No,No,Yes,No,Yes,Yes
CUST-08927,16,63.24,1145.28,Month-to-month,Fiber optic,Electronic check,1,Yes,No,No,Yes,No,Yes
CUST-08928,70,52.65,3728.15,Month-to-month,Fiber optic,Mailed check,0,No,No,No,Yes,Yes,No
CUST-08929,48,56.43,2675.8,One year,DSL,Credit card,0,No,Yes,No,No,Yes,No
CUST-08930,13,65.0,1028.6,Two year,No,Credit card,1,No,Yes,No,Yes,No,No
CUST-08931,63,91.09,5741.02,One year,No,Electronic check,1,No,No,No,No,Yes,No
CUST-08932,11,57.83,787.82,Two year,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-08933,43,62.78,2660.64,One year,DSL,Bank transfer,0,No,Yes,No,Yes,No,No
CUST-08934,12,84.26,1014.88,Month-to-month,No,Credit card,1,Yes,Yes,Yes,No,Yes,Yes
CUST-08935,27,65.03,1904.22,Two year,No,Electronic check,0,No,No,No,No,No,Yes
CUST-08936,48,97.92,4602.26,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,Yes
CUST-08937,72,47.01,3621.81,Month-to-month,Fiber optic,Electronic check,1,No,No,No,No,Yes,Yes
CUST-08938,72,41.59,2919.68,Two year,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-08939,65,77.62,5112.26,One year,DSL,Bank transfer,0,No,Yes,No,Yes,Yes,No
CUST-08940,17,80.11,1415.62,Two year,Fiber optic,Electronic check,0,No,No,Yes,No,Yes,No
CUST-08941,7,48.38,226.36,Month-to-month,Fiber optic,Electronic check,0,No,Yes,No,Yes,No,Yes
CUST-08942,66,103.59,6684.08,One year,Fiber optic,Electronic check,0,No,Yes,No,No,Yes,No
CUST-08943,67,118.12,7786.41,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,Yes,No,No
CUST-08944,21,54.3,1120.35,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,Yes,No,No
CUST-08945,2,107.18,283.11,Two year,No,Electronic check,0,No,No,No,No,No,No
CUST-08946,47,20.0,911.81,Month-to-month,DSL,Credit card,0,No,No,No,Yes,No,No
CUST-08947,6,96.9,527.11,One year,No,Bank transfer,0,No,No,Yes,No,No,No
CUST-08948,3,48.56,81.64,Two year,DSL,Electronic check,0,No,No,No,Yes,No,No
CUST-08949,68,94.4,6398.58,Two year,DSL,Credit card,0,No,No,No,No,Yes,No
CUST-08950,36,45.97,1620.47,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,Yes,Yes,Yes
CUST-08951,9,68.29,568.7,Month-to-month,DSL,Credit card,0,No,Yes,Yes,Yes,Yes,Yes
CUST-08952,48,49.75,2285.57,Two year,DSL,Bank transfer,0,No,No,Yes,No,No,No
CUST-08953,27,64.65,1663.01,One year,Fiber optic,Bank transfer,0,No,No,No,No,No,No
CUST-08954,39,115.75,4597.23,Month-to-month,DSL,Mailed check,0,No,No,Yes,Yes,Yes,No
CUST-08955,65,67.3,4305.6,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,Yes,No,No
CUST-08956,18,122.76,2291.03,Month-to-month,DSL,Credit card,0,No,No,No,No,No,Yes
CUST-08957,47,60.35,2848.2,Two year,Fiber optic,Credit card,1,No,Yes,Yes,No,Yes,No
CUST-08958,60,107.29,6629.0,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,Yes,Yes,Yes
CUST-08959,31,29.36,925.51,One year,Fiber optic,Credit card,0,No,No,No,Yes,Yes,No
CUST-08960,70,62.84,4456.63,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,No
CUST-08961,33,56.6,1762.1,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,No,Yes,Yes,No
CUST-08962,34,108.44,3549.45,One year,DSL,Credit card,0,No,No,No,No,Yes,No
CUST-08963,64,74.63,4966.62,Two year,DSL,Electronic check,0,Yes,No,Yes,No,Yes,No
CUST-08964,46,20.0,1011.43,Month-to-month,Fiber optic,Credit card,0,No,Yes,No,Yes,Yes,No
CUST-08965,63,37.25,2217.56,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,Yes,No,Yes,No
CUST-08966,57,44.68,2611.76,One year,Fiber optic,Mailed check,0,No,No,No,No,No,No
CUST-08967,52,93.35,4928.44,Month-to-month,DSL,Credit card,0,No,No,Yes,No,No,No
CUST-08968,18,90.13,1783.28,Month-to-month,No,Credit card,0,Yes,No,No,Yes,No,Yes
CUST-08969,29,62.49,1726.49,One year,DSL,Electronic check,0,Yes,No,Yes,No,No,No
CUST-08970,63,56.29,3530.73,Month-to-month,No,Credit card,0,No,Yes,No,No,No,No
CUST-08971,45,87.91,3905.09,One year,DSL,Bank transfer,0,No,No,No,Yes,Yes,No
CUST-08972,21,41.76,898.9,Month-to-month,No,Electronic check,1,No,No,No,Yes,No,Yes
CUST-08973,24,81.44,1915.24,One year,Fiber optic,Electronic check,0,No,No,No,No,No,No
CUST-08974,56,79.31,4513.0,Two year,Fiber optic,Bank transfer,1,Yes,No,No,No,Yes,No
CUST-08975,13,63.14,681.63,Two year,DSL,Bank transfer,1,Yes,Yes,Yes,No,No,No
CUST-08976,9,79.94,736.66,One year,No,Credit card,0,Yes,Yes,No,Yes,Yes,No
CUST-08977,56,72.55,3923.19,One year,DSL,Bank transfer,0,No,Yes,No,No,No,No
CUST-08978,21,82.44,1848.01,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,No,No,No,Yes
CUST-08979,56,36.65,2026.0,Month-to-month,DSL,Mailed check,0,No,No,No,Yes,Yes,No
CUST-08980,39,85.36,3312.8,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,No,Yes,No,Yes
CUST-08981,72,95.67,6970.71,One year,Fiber optic,Mailed check,1,No,No,No,Yes,Yes,No
CUST-08982,38,78.02,2985.64,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,Yes,Yes,No
CUST-08983,63,85.03,5357.45,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No,No,Yes
CUST-08984,62,67.25,4109.78,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,No
CUST-08985,16,92.28,1455.95,One year,Fiber optic,Electronic check,0,Yes,No,No,No,Yes,No
CUST-08986,72,71.63,5060.54,Month-to-month,DSL,Electronic check,1,No,No,Yes,No,Yes,Yes
CUST-08987,54,41.3,2129.79,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,Yes,Yes,No
CUST-08988,8,90.51,758.42,One year,Fiber optic,Mailed check,0,No,No,No,No,No,Yes
CUST-08989,1,29.15,0.0,Two year,DSL,Bank transfer,0,No,No,No,Yes,Yes,No
CUST-08990,20,77.07,1519.89,One year,Fiber optic,Mailed check,0,No,No,No,Yes,Yes,No
CUST-08991,2,60.39,143.93,Month-to-month,DSL,Credit card,0,Yes,No,No,No,No,No
CUST-08992,26,58.8,1563.18,Two year,No,Electronic check,0,Yes,Yes,No,Yes,No,No
CUST-08993,72,74.3,5119.4,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,No
CUST-08994,35,52.27,1762.96,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,No,Yes
CUST-08995,2,82.81,247.66,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,No,Yes
CUST-08996,36,71.42,2628.98,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,Yes
CUST-08997,16,54.57,877.42,One year,DSL,Mailed check,0,No,No,No,Yes,Yes,No
CUST-08998,62,103.45,6361.64,Month-to-month,DSL,Credit card,0,No,Yes,No,Yes,Yes,No
CUST-08999,7,75.12,506.38,Two year,Fiber optic,Credit card,0,Yes,Yes,No,No,No,No
CUST-09000,56,85.77,4841.12,One year,DSL,Credit card,0,No,No,No,No,Yes,No
CUST-09001,33,105.41,3441.54,Month-to-month,DSL,Credit card,0,No,No,No,No,No,No
CUST-09002,2,105.0,260.4,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,Yes
CUST-09003,49,84.49,4235.09,One year,DSL,Mailed check,0,No,Yes,No,No,Yes,No
CUST-09004,33,62.43,2026.19,Month-to-month,DSL,Credit card,0,No,No,No,Yes,No,No
CUST-09005,56,34.26,1974.65,Month-to-month,DSL,Bank transfer,0,No,No,Yes,No,No,No
CUST-09006,45,75.17,3330.31,Month-to-month,DSL,Electronic check,0,Yes,No,Yes,Yes,Yes,No
CUST-09007,57,97.36,5513.85,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No,Yes,No
CUST-09008,34,78.86,2740.19,Month-to-month,DSL,Mailed check,1,No,Yes,No,No,Yes,No
CUST-09009,1,20.0,214.04,Two year,DSL,Bank transfer,0,Yes,No,No,No,No,No
CUST-09010,10,91.75,896.16,Month-to-month,Fiber optic,Electronic check,0,No,Yes,No,No,Yes,Yes
CUST-09011,34,93.29,3409.81,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,No,No,Yes
CUST-09012,29,62.47,1757.29,One year,No,Bank transfer,0,No,No,No,Yes,Yes,No
CUST-09013,58,94.71,5598.94,Two year,No,Bank transfer,0,Yes,No,No,No,No,Yes
CUST-09014,30,85.7,2674.8,One year,Fiber optic,Credit card,0,No,No,No,No,No,Yes
CUST-09015,62,52.86,3402.62,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-09016,14,101.78,1388.43,Two year,DSL,Electronic check,0,No,No,No,No,Yes,No
CUST-09017,28,38.31,1124.51,Month-to-month,Fiber optic,Credit card,1,Yes,No,No,Yes,No,Yes
CUST-09018,55,68.57,3789.59,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,No,Yes,No
CUST-09019,9,66.07,579.96,One year,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-09020,24,49.36,1177.84,Month-to-month,DSL,Bank transfer,0,No,No,No,No,No,Yes
CUST-09021,55,77.59,4130.22,One year,No,Mailed check,0,Yes,Yes,Yes,Yes,Yes,No
CUST-09022,43,102.76,4411.72,Two year,Fiber optic,Electronic check,0,No,No,No,No,No,No
CUST-09023,57,101.19,5727.08,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-09024,38,88.09,3324.81,Month-to-month,No,Credit card,0,No,Yes,Yes,No,Yes,Yes
CUST-09025,62,27.6,1590.0,Month-to-month,No,Electronic check,0,Yes,No,Yes,No,Yes,No
CUST-09026,64,36.6,2312.33,Month-to-month,DSL,Mailed check,0,Yes,Yes,No,No,No,No
CUST-09027,71,74.15,5293.57,One year,Fiber optic,Credit card,0,No,No,No,No,No,No
CUST-09028,9,69.14,532.9,Two year,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,No
CUST-09029,43,57.55,2506.96,One year,Fiber optic,Electronic check,1,No,No,No,No,Yes,No
CUST-09030,9,117.63,1070.2,Two year,Fiber optic,Credit card,0,No,Yes,No,Yes,No,Yes
CUST-09031,17,72.65,1200.77,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-09032,22,83.56,1896.48,Month-to-month,No,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-09033,47,94.7,4547.84,Month-to-month,DSL,Mailed check,1,Yes,No,No,No,Yes,No
CUST-09034,32,71.37,2239.65,One year,DSL,Mailed check,0,Yes,No,No,Yes,No,No
CUST-09035,63,130.0,8120.17,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,Yes,No,Yes
CUST-09036,22,46.49,1085.08,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,No,No
CUST-09037,45,54.85,2408.3,Month-to-month,No,Bank transfer,1,No,Yes,No,No,No,Yes
CUST-09038,55,46.43,2433.4,Month-to-month,Fiber optic,Mailed check,1,No,No,No,No,Yes,Yes
CUST-09039,71,109.07,7814.0,One year,Fiber optic,Bank transfer,0,No,Yes,Yes,No,No,No
CUST-09040,18,90.05,1568.05,Two year,Fiber optic,Bank transfer,0,No,No,No,Yes,No,No
CUST-09041,53,56.4,3040.46,Month-to-month,No,Bank transfer,0,No,No,No,Yes,No,No
CUST-09042,7,48.4,206.46,Month-to-month,DSL,Mailed check,0,Yes,No,No,No,Yes,No
CUST-09043,40,104.62,4209.0,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,Yes,No,No
CUST-09044,30,79.04,2371.97,Month-to-month,Fiber optic,Mailed check,1,Yes,Yes,No,No,Yes,No
CUST-09045,70,105.26,7449.21,Month-to-month,DSL,Mailed check,0,Yes,Yes,No,No,Yes,No
CUST-09046,56,68.5,3662.22,One year,No,Electronic check,0,No,No,No,No,Yes,Yes
CUST-09047,67,82.79,5417.12,One year,DSL,Electronic check,0,No,No,No,Yes,Yes,No
CUST-09048,62,77.51,4927.53,One year,Fiber optic,Credit card,0,Yes,No,No,Yes,No,No
CUST-09049,30,54.4,1622.19,Two year,No,Credit card,0,Yes,Yes,No,No,Yes,No
CUST-09050,53,66.4,3403.96,Month-to-month,DSL,Mailed check,0,No,Yes,No,No,Yes,No
CUST-09051,3,40.39,161.48,One year,DSL,Mailed check,0,No,No,Yes,No,Yes,No
CUST-09052,41,82.35,3325.72,One year,DSL,Credit card,0,Yes,No,No,Yes,Yes,No
CUST-09053,4,89.03,285.04,Month-to-month,No,Bank transfer,0,No,No,No,Yes,No,No
CUST-09054,53,94.75,5187.36,Month-to-month,No,Electronic check,1,No,No,No,No,Yes,Yes
CUST-09055,70,86.66,6020.42,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,No,Yes,Yes,No
CUST-09056,50,66.79,3140.32,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,Yes,Yes
CUST-09057,61,108.8,6602.39,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,No,No,Yes
CUST-09058,17,92.31,1488.75,Month-to-month,DSL,Credit card,0,No,No,Yes,Yes,Yes,Yes
CUST-09059,72,104.71,7301.73,Two year,DSL,Credit card,0,No,No,No,Yes,Yes,No
CUST-09060,40,106.28,4316.81,Two year,No,Electronic check,0,Yes,Yes,No,No,Yes,No
CUST-09061,49,66.86,3400.7,One year,DSL,Credit card,0,No,Yes,No,Yes,Yes,No
CUST-09062,56,79.7,4497.09,One year,Fiber optic,Bank transfer,0,No,No,No,No,No,No
CUST-09063,47,89.36,4181.4,Two year,DSL,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-09064,23,41.27,902.32,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,Yes,Yes,Yes
CUST-09065,45,41.83,1860.95,Month-to-month,DSL,Credit card,0,No,No,No,No,Yes,No
CUST-09066,48,37.52,1885.06,One year,DSL,Bank transfer,0,No,Yes,No,No,No,No
CUST-09067,62,67.3,3961.29,Two year,DSL,Credit card,0,No,No,No,Yes,No,No
CUST-09068,35,61.67,2153.68,One year,No,Credit card,1,No,Yes,No,No,Yes,No
CUST-09069,37,34.11,1365.02,Month-to-month,DSL,Mailed check,0,No,Yes,Yes,No,Yes,No
CUST-09070,37,73.73,2592.72,One year,Fiber optic,Electronic check,0,No,No,No,Yes,No,No
CUST-09071,9,67.61,698.46,Month-to-month,Fiber optic,Credit card,1,No,No,No,No,Yes,Yes
CUST-09072,7,99.56,855.89,Month-to-month,DSL,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-09073,2,120.32,180.92,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,Yes
CUST-09074,48,81.41,3770.44,One year,DSL,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-09075,31,52.58,1566.26,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,Yes,Yes,Yes,No
CUST-09076,63,86.17,5461.97,Month-to-month,Fiber optic,Mailed check,1,Yes,No,Yes,No,Yes,No
CUST-09077,51,70.23,3828.87,One year,No,Bank transfer,0,No,No,No,No,No,No
CUST-09078,11,64.0,624.8,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,No,No,Yes
CUST-09079,8,48.46,313.47,Two year,DSL,Credit card,0,No,No,Yes,No,Yes,No
CUST-09080,27,58.39,1564.12,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,Yes,No,Yes
CUST-09081,67,65.56,4403.9,One year,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,No
CUST-09082,4,90.1,357.91,Month-to-month,No,Mailed check,0,Yes,No,Yes,No,Yes,No
CUST-09083,14,82.78,991.31,Two year,No,Electronic check,0,Yes,Yes,No,No,No,No
CUST-09084,3,115.64,223.55,Two year,Fiber optic,Electronic check,1,No,No,No,No,No,Yes
CUST-09085,30,86.86,2686.12,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,Yes
CUST-09086,72,80.61,5931.73,One year,DSL,Credit card,0,Yes,No,No,No,Yes,No
CUST-09087,50,62.34,2983.67,One year,No,Electronic check,0,Yes,No,No,No,Yes,No
CUST-09088,36,44.06,1707.58,Month-to-month,No,Mailed check,0,No,No,No,No,Yes,No
CUST-09089,11,55.75,380.44,One year,DSL,Electronic check,0,No,No,Yes,Yes,Yes,No
CUST-09090,26,52.5,1390.98,Two year,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,Yes
CUST-09091,38,20.0,726.04,Month-to-month,DSL,Bank transfer,0,Yes,No,No,No,No,No
CUST-09092,20,44.78,930.34,Two year,DSL,Credit card,1,Yes,No,Yes,Yes,No,No
CUST-09093,51,110.06,5476.17,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,No,Yes
CUST-09094,71,79.22,5704.22,Two year,DSL,Credit card,0,Yes,Yes,Yes,Yes,Yes,No
CUST-09095,15,60.59,876.45,Two year,Fiber optic,Mailed check,1,Yes,No,No,No,Yes,No
CUST-09096,19,79.96,1440.94,Month-to-month,DSL,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-09097,10,21.16,164.51,Month-to-month,Fiber optic,Mailed check,1,Yes,No,No,No,No,Yes
CUST-09098,53,77.05,4156.04,One year,Fiber optic,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-09099,34,101.94,3457.98,Two year,Fiber optic,Credit card,0,No,Yes,No,Yes,Yes,Yes
CUST-09100,21,66.97,1437.57,Month-to-month,DSL,Credit card,1,No,No,Yes,Yes,No,No
CUST-09101,16,25.7,478.93,Month-to-month,DSL,Electronic check,0,No,No,No,No,Yes,No
CUST-09102,6,59.65,284.28,One year,Fiber optic,Electronic check,1,Yes,No,No,No,No,Yes
CUST-09103,35,101.98,3504.78,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,No,Yes
CUST-09104,50,76.47,4080.71,One year,Fiber optic,Mailed check,0,No,No,No,No,Yes,No
CUST-09105,17,34.54,451.65,One year,Fiber optic,Credit card,0,Yes,No,No,No,No,No
CUST-09106,1,129.19,0.0,Two year,No,Credit card,0,Yes,No,No,Yes,No,No
CUST-09107,35,38.65,1272.56,Month-to-month,DSL,Bank transfer,0,Yes,Yes,Yes,No,Yes,No
CUST-09108,49,63.93,3099.19,Two year,DSL,Electronic check,0,No,No,No,No,Yes,No
CUST-09109,25,44.07,1173.32,One year,No,Bank transfer,0,No,No,No,No,Yes,No
CUST-09110,19,44.1,769.55,Two year,Fiber optic,Electronic check,0,Yes,No,No,Yes,No,No
CUST-09111,12,58.7,779.44,Month-to-month,DSL,Bank transfer,0,No,No,No,No,No,Yes
CUST-09112,54,85.9,4588.56,One year,No,Bank transfer,0,Yes,No,Yes,No,Yes,No
CUST-09113,63,102.26,6491.77,Two year,DSL,Mailed check,0,No,Yes,No,No,Yes,No
CUST-09114,56,60.35,3487.95,One year,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,No
CUST-09115,38,44.75,1635.46,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,No,Yes,Yes,Yes
CUST-09116,53,81.97,4426.95,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,No,Yes
CUST-09117,29,82.7,2280.39,Month-to-month,No,Credit card,0,Yes,Yes,No,Yes,No,No
CUST-09118,2,76.01,156.56,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,No,Yes
CUST-09119,27,76.89,2093.12,One year,DSL,Credit card,0,No,No,No,No,Yes,No
CUST-09120,51,67.19,3437.52,Two year,Fiber optic,Credit card,0,Yes,No,No,No,No,No
CUST-09121,47,72.45,3427.72,One year,Fiber optic,Bank transfer,0,Yes,Yes,No,Yes,Yes,No
CUST-09122,72,65.46,4731.02,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,Yes,No
CUST-09123,72,96.76,6662.32,Month-to-month,DSL,Bank transfer,0,No,Yes,No,Yes,Yes,No
CUST-09124,18,125.71,2278.27,Month-to-month,DSL,Electronic check,0,Yes,No,No,Yes,No,No
CUST-09125,1,74.49,0.0,Month-to-month,No,Electronic check,1,No,No,No,Yes,Yes,Yes
CUST-09126,20,69.84,1334.74,Two year,Fiber optic,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-09127,64,76.4,4967.46,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,No,Yes,No
CUST-09128,59,53.55,3207.65,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,Yes,Yes,Yes,No
CUST-09129,8,89.12,856.96,One year,DSL,Bank transfer,1,Yes,Yes,No,Yes,Yes,No
CUST-09130,12,81.03,1008.69,Month-to-month,DSL,Electronic check,0,Yes,No,No,Yes,Yes,Yes
CUST-09131,41,59.49,2357.91,Month-to-month,DSL,Credit card,0,Yes,Yes,No,No,Yes,No
CUST-09132,48,92.55,4308.7,Month-to-month,DSL,Mailed check,0,No,Yes,No,Yes,Yes,No
CUST-09133,71,70.47,5119.61,Month-to-month,No,Credit card,1,No,No,No,Yes,Yes,No
CUST-09134,55,45.75,2404.68,One year,DSL,Electronic check,0,No,Yes,No,No,Yes,No
CUST-09135,16,78.79,1139.64,Month-to-month,DSL,Electronic check,0,No,No,No,No,No,Yes
CUST-09136,3,75.92,230.06,One year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,Yes,Yes
CUST-09137,46,94.01,4440.21,Month-to-month,No,Credit card,0,Yes,No,No,Yes,Yes,No
CUST-09138,40,90.79,3634.44,Month-to-month,DSL,Electronic check,0,Yes,No,No,No,No,No
CUST-09139,67,67.27,4471.55,One year,DSL,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-09140,42,58.2,2365.26,Month-to-month,Fiber optic,Bank transfer,1,No,No,No,Yes,Yes,No
CUST-09141,37,70.04,2625.76,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,Yes,No
CUST-09142,22,79.08,1556.57,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,No,No,No
CUST-09143,7,82.09,428.13,Month-to-month,DSL,Electronic check,1,Yes,Yes,No,No,No,Yes
CUST-09144,64,77.54,4877.91,Month-to-month,No,Electronic check,0,Yes,No,Yes,Yes,Yes,No
CUST-09145,60,67.73,3982.37,Two year,Fiber optic,Electronic check,0,No,No,No,No,Yes,No
CUST-09146,12,94.92,1075.7,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,No,No,Yes,Yes
CUST-09147,51,53.14,2802.16,Month-to-month,No,Mailed check,0,No,No,No,No,Yes,No
CUST-09148,27,130.0,3636.05,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-09149,32,89.08,2753.86,Month-to-month,DSL,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-09150,62,41.81,2561.33,One year,Fiber optic,Electronic check,1,No,Yes,No,No,No,Yes
CUST-09151,61,74.63,4471.22,One year,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,No
CUST-09152,14,89.32,1186.98,Two year,DSL,Credit card,0,No,No,No,No,No,No
CUST-09153,23,61.27,1458.21,Month-to-month,DSL,Credit card,1,Yes,No,No,No,Yes,Yes
CUST-09154,60,32.62,2066.17,Month-to-month,DSL,Mailed check,1,Yes,No,Yes,No,No,No
CUST-09155,67,44.02,3069.94,One year,No,Mailed check,1,Yes,No,No,No,No,No
CUST-09156,6,83.55,501.64,Month-to-month,Fiber optic,Credit card,1,Yes,No,No,No,No,No
CUST-09157,61,26.13,1407.64,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,No,Yes
CUST-09158,36,33.77,1075.64,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,Yes,No,Yes
CUST-09159,43,83.42,3411.17,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,No,Yes
CUST-09160,6,64.44,484.57,Two year,No,Electronic check,0,Yes,No,No,No,Yes,No
CUST-09161,49,52.61,2510.38,Two year,DSL,Electronic check,0,No,Yes,No,No,Yes,No
CUST-09162,49,57.63,2833.11,One year,DSL,Credit card,0,No,No,No,No,Yes,No
CUST-09163,48,33.23,1742.6,Month-to-month,Fiber optic,Electronic check,0,No,No,No,Yes,Yes,Yes
CUST-09164,57,82.11,4568.87,One year,Fiber optic,Electronic check,0,Yes,No,No,No,No,No
CUST-09165,69,49.84,3404.14,One year,Fiber optic,Mailed check,0,No,No,No,No,Yes,No
CUST-09166,62,56.61,3513.29,One year,No,Mailed check,0,No,Yes,No,No,Yes,No
CUST-09167,54,78.67,4099.03,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,No,Yes,Yes,No
CUST-09168,71,63.58,4592.01,Two year,DSL,Bank transfer,0,Yes,No,Yes,Yes,Yes,No
CUST-09169,49,52.38,2683.2,Month-to-month,DSL,Bank transfer,0,No,No,No,Yes,Yes,No
CUST-09170,49,20.26,1057.42,One year,Fiber optic,Bank transfer,0,Yes,Yes,No,No,Yes,No
CUST-09171,40,79.19,3233.33,Two year,Fiber optic,Credit card,0,Yes,No,No,Yes,Yes,No
CUST-09172,56,71.97,4036.9,Two year,Fiber optic,Credit card,0,No,Yes,Yes,No,Yes,No
CUST-09173,6,57.07,374.99,Two year,DSL,Mailed check,0,Yes,Yes,No,Yes,Yes,No
CUST-09174,37,44.07,1747.9,Month-to-month,Fiber optic,Credit card,1,Yes,No,No,No,No,Yes
CUST-09175,31,70.32,2285.89,One year,Fiber optic,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-09176,66,82.01,5451.12,Month-to-month,DSL,Electronic check,1,Yes,No,No,Yes,Yes,No
CUST-09177,6,72.44,346.36,One year,Fiber optic,Mailed check,0,No,Yes,No,No,Yes,No
CUST-09178,47,110.95,4952.15,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,No,Yes
CUST-09179,14,87.62,1358.54,Month-to-month,Fiber optic,Credit card,1,Yes,No,No,Yes,Yes,Yes
CUST-09180,64,67.32,4474.26,Two year,Fiber optic,Bank transfer,0,Yes,Yes,No,No,No,No
